[Build.BRAND]: [MTK]
[ro.com.android.prov_mobiledata]: [false]
[ro.com.baidu.searchbox]: [data/yzfswj/another/]
[ro.com.google.acsa]: [true]
[ro.com.google.clientidbase]: [android-vivo]
[ro.com.google.clientidbase.cr]: []
[ro.com.google.clientidbase.ms]: [android-vivo-rvo3]
[ro.com.google.clientidbase.tx]: [android-vivo-rvo3]
[ro.com.google.clientidbase.vs]: [android-vivo-rvo3]
[ro.com.google.gmsversion]: [11_202101]
[ro.com.google.ime.corner_key_l]: [25]
[ro.com.google.ime.corner_key_r]: [25]
[ro.com.google.ime.kb_pad_land_b]: [2]
[ro.com.google.ime.kb_pad_land_l]: [55]
[ro.com.google.ime.kb_pad_land_r]: [55]
[ro.com.google.ime.kb_pad_port_b]: [2]
[ro.com.google.ime.kb_pad_port_l]: [5]
[ro.com.google.ime.kb_pad_port_r]: [5]
[ro.com.google.ime.key_border]: [true]
[ro.com.google.ime.key_popup]: [false]
[ro.com.google.ime.number_row]: [true]
[ro.com.google.ime.showicon]: [false]
[ro.com.google.ime.system_lm_dir]: [/data/language/]
[ro.com.google.ime.theme_id]: [5]
[ro.com.google.lens.oem_camera_package]: [com.android.camera]
[ro.com.google.rlz_ap_whitelist]: []
[ro.com.google.rlzbrandcode]: []
[ro.config.alarm_alert]: [Fine_Day.ogg]
[ro.config.alarm_component_sound]: [/system/media/audio/ui/success.ogg]
[ro.config.calendar_sound]: [Arrangement.ogg]
[ro.config.delete_sound]: [/system/media/audio/ui/global_delete.ogg]
[ro.config.message_sound]: [Happy.ogg]
[ro.config.musicplayer_close]: [/system/media/audio/ui/MusicPlayer_close.ogg]
[ro.config.musicplayer_open]: [/system/media/audio/ui/MusicPlayer_open.ogg]
[ro.config.notification_sound]: [Encounter.ogg]
[ro.config.per_app_memcg]: [false]
[ro.config.ringtone]: [Jovi_Lifestyle.ogg]
[ro.config.superx_a_sound]: [/system/media/audio/ui/SuperX_a.ogg]
[ro.config.superx_b_sound]: [/system/media/audio/ui/SuperX_b.ogg]
[ro.config.wallpaper_component]: [com.vivo.livewallpaper.dynamic/.LiveWallpaperService]
[ro.control_privapp_permissions]: [enforce]
[ro.crypto.metadata.enabled]: [true]
[ro.crypto.metadata.mount_fstab]: [1]
[ro.crypto.state]: [encrypted]
[ro.crypto.type]: [file]
[ro.crypto.uses_fs_ioc_add_encryption_key]: [true]
[ro.crypto.volume.filenames_mode]: [aes-256-cts]
[ro.dalvik.vm.native.bridge]: [0]
[ro.debuggable]: [0]
[ro.facebook.partnerid]: [vivo:a05d6831-1904-4915-8a14-8cd3f55db063]
[ro.frp.pst]: [/dev/block/platform/bootdevice/by-name/frp]
[ro.hardware]: [mt6833]
[ro.hardware.bbk]: [PD2069F_EXMA]
[ro.hardware.egl]: [meow]
[ro.hardware.nfc_nci]: [SN100x]
[ro.hwui.use_vulkan]: []
[ro.imei_match.status]: [check_ok]
[ro.iorapd.enable]: [false]
[ro.kernel.zio]: [38,108,105,16]
[ro.lmk.kill_heaviest_task]: [true]
[ro.lmk.kill_timeout_ms]: [100]
[ro.lmk.psi_complete_stall_ms]: [150]
[ro.lmk.swap_free_low_percentage]: [20]
[ro.lmk.thrashing_limit]: [30]
[ro.lmk.thrashing_limit_decay]: [50]
[ro.lmk.use_minfree_levels]: [true]
[ro.logd.kernel]: [false]
[ro.logd.size]: [1024K]
[ro.logd.size.main]: [4096K]
[ro.logd.size.stats]: [64K]
[ro.logd.size.system]: [4096K]
[ro.mediatek.rsc_name]: [default]
[ro.mediatek.version.branch]: [alps-mp-r0.mssi1.tc19sp2]
[ro.mediatek.wlan.p2p]: [1]
[ro.mediatek.wlan.wsc]: [1]
[ro.minui.pixel_format]: [RGBX_8888]
[ro.mtk_perf_fast_start_win]: [1]
[ro.mtk_perf_response_time]: [1]
[ro.mtk_perf_simple_start_win]: [1]
[ro.odm.build.date]: [Tue Jun 15 23:49:18 CST 2021]
[ro.odm.build.date.utc]: [1623772158]
[ro.odm.build.fingerprint]: [vivo/2041_EEA/2041:11/RP1A.200720.012/compiler0615234918:user/release-keys]
[ro.odm.build.version.incremental]: [eng.compil.20210615.235252]
[ro.oem.version]: [V1.00.20150519]
[ro.oem_unlock_supported]: [1]
[ro.opa.eligible_device]: [true]
[ro.opengles.version]: [196610]
[ro.organization_owned]: [false]
[ro.postinstall.fstab.prefix]: [/system]
[ro.preinstall.path]: [/data/yzfswj/another/]
[ro.product.board]: [k6833v1_64]
[ro.product.brand]: [vivo]
[ro.product.build.date]: [Tue Jun 15 23:49:18 CST 2021]
[ro.product.build.date.utc]: [1623772158]
[ro.product.build.fingerprint]: [vivo/2041_EEA/2041:11/RP1A.200720.012/compiler0615234918:user/release-keys]
[ro.product.build.id]: [RP1A.200720.012]
[ro.product.build.tags]: [release-keys]
[ro.product.build.type]: [user]
[ro.product.build.version.incremental]: [eng.compil.20210615.235252]
[ro.product.build.version.release]: [11]
[ro.product.build.version.release_or_codename]: [11]
[ro.product.build.version.sdk]: [30]
[ro.product.country.region]: [EEA]
[ro.product.cpu.abi]: [arm64-v8a]
[ro.product.cpu.abilist]: [arm64-v8a,armeabi-v7a,armeabi]
[ro.product.cpu.abilist32]: [armeabi-v7a,armeabi]
[ro.product.cpu.abilist64]: [arm64-v8a]
[ro.product.customize.bbk]: [EEA]
[ro.product.customize.comercial]: [NULL]
[ro.product.device]: [2041]
[ro.product.dmtklog]: [true]
[ro.product.first_api_level]: [30]
[ro.product.locale]: [en-US]
[ro.product.manufacturer]: [vivo]
[ro.product.model]: [V2041]
[ro.product.model.bbk]: [PD2069F_EX]
[ro.product.name]: [2041_EEA]
[ro.product.net.entry.bbk]: [no]
[ro.product.odm.brand]: [vivo]
[ro.product.odm.device]: [2041]
[ro.product.odm.manufacturer]: [vivo]
[ro.product.odm.model]: [V2041]
[ro.product.odm.name]: [2041_EEA]
[ro.product.product.brand]: [vivo]
[ro.product.product.device]: [2041]
[ro.product.product.manufacturer]: [vivo]
[ro.product.product.model]: [V2041]
[ro.product.product.name]: [2041_EEA]
[ro.product.property_source_order]: [odm,vendor,product,system]
[ro.product.system.brand]: [vivo]
[ro.product.system.device]: [2041]
[ro.product.system.manufacturer]: [vivo]
[ro.product.system.model]: [V2041]
[ro.product.system.name]: [2041_EEA]
[ro.product.system_ext.brand]: [vivo]
[ro.product.system_ext.device]: [2041]
[ro.product.system_ext.manufacturer]: [vivo]
[ro.product.system_ext.model]: [V2041]
[ro.product.system_ext.name]: [2041_EEA]
[ro.product.upgrade.level]: [1.2]
[ro.product.vendor.brand]: [vivo]
[ro.product.vendor.device]: [2041]
[ro.product.vendor.manufacturer]: [vivo]
[ro.product.vendor.model]: [V2041]
[ro.product.vendor.name]: [2041_EEA]
[ro.product.vndk.version]: [30]
[ro.property_service.version]: [2]
[ro.revision]: [0]
[ro.secure]: [1]
[ro.serialno]: [15601807220099E]
[ro.setupwizard.rotation_locked]: [true]
[ro.setupwizard.wifi_on_exit]: [false]
[ro.sf.lcd_density]: [440]
[ro.surface_flinger.force_hwc_copy_for_virtual_displays]: [true]
[ro.surface_flinger.max_frame_buffer_acquired_buffers]: [3]
[ro.surface_flinger.primary_display_orientation]: [ORIENTATION_0]
[ro.surface_flinger.vsync_event_phase_offset_ns]: [8300000]
[ro.surface_flinger.vsync_sf_event_phase_offset_ns]: [8300000]
[ro.sys.usb.bicr]: [no]
[ro.sys.usb.charging.only]: [yes]
[ro.sys.usb.mtp.whql.enable]: [0]
[ro.sys.usb.storage.type]: [mtp]
[ro.system.build.date]: [Tue Jun 15 23:49:18 CST 2021]
[ro.system.build.date.utc]: [1623772158]
[ro.system.build.fingerprint]: [vivo/2041_EEA/2041:11/RP1A.200720.012/compiler0615234918:user/release-keys]
[ro.system.build.id]: [RP1A.200720.012]
[ro.system.build.tags]: [release-keys]
[ro.system.build.type]: [user]
[ro.system.build.version.incremental]: [eng.compil.20210615.235252]
[ro.system.build.version.release]: [11]
[ro.system.build.version.release_or_codename]: [11]
[ro.system.build.version.sdk]: [30]
[ro.system.vivo.feature.nr]: [true]
[ro.system.vivo.tierlevel]: [1]
[ro.system_ext.build.date]: [Tue Jun 15 23:49:18 CST 2021]
[ro.system_ext.build.date.utc]: [1623772158]
[ro.system_ext.build.fingerprint]: [vivo/2041_EEA/2041:11/RP1A.200720.012/compiler0615234918:user/release-keys]
[ro.system_ext.build.id]: [RP1A.200720.012]
[ro.system_ext.build.tags]: [release-keys]
[ro.system_ext.build.type]: [user]
[ro.system_ext.build.version.incremental]: [eng.compil.20210615.235252]
[ro.system_ext.build.version.release]: [11]
[ro.system_ext.build.version.release_or_codename]: [11]
[ro.system_ext.build.version.sdk]: [30]
[ro.telephony.default_network]: [33,33,33,33]
[ro.telephony.iwlan_operation_mode]: [default]
[ro.telephony.sim.count]: [2]
[ro.trackingId.com.lzd.appid]: [system/etc/lazadafile.txt]
[ro.treble.enabled]: [true]
[ro.vendor.bluetooth.bt_multidevice_perform]: [600]
[ro.vendor.build.date]: [Tue Jun 15 23:49:18 CST 2021]
[ro.vendor.build.date.utc]: [1623772158]
[ro.vendor.build.fingerprint]: [vivo/2041_EEA/2041:11/RP1A.200720.012/compiler0615234918:user/release-keys]
[ro.vendor.build.security_patch]: [2020-12-05]
[ro.vendor.build.version.incremental]: [eng.compil.20210615.235252]
[ro.vendor.connsys.dedicated.log]: [1]
[ro.vendor.init.sensor.rc]: [init.sensor_2_0.rc]
[ro.vendor.jpeg_decode_sw_opt]: [1]
[ro.vendor.md_auto_setup_ims]: [1]
[ro.vendor.md_mims_support]: [2]
[ro.vendor.md_prop_ver]: [1]
[ro.vendor.mediatek.platform]: [MT6833]
[ro.vendor.mediatek.version.branch]: [alps-mp-r0.mp3.tc19sp]
[ro.vendor.mediatek.version.release]: [alps-mp-r0.mp3.tc19sp-V1.0.1_bbk.r0mp3.k6833v1.64_P82]
[ro.vendor.mtk.bt_sap_enable]: [true]
[ro.vendor.mtk_aal_support]: [1]
[ro.vendor.mtk_agps_app]: [1]
[ro.vendor.mtk_audio_alac_support]: [1]
[ro.vendor.mtk_audio_ape_support]: [1]
[ro.vendor.mtk_besloudness_support]: [1]
[ro.vendor.mtk_blulight_def_support]: [1]
[ro.vendor.mtk_c2k_lte_mode]: [2]
[ro.vendor.mtk_c2k_support]: [1]
[ro.vendor.mtk_camera_app_version]: [3]
[ro.vendor.mtk_config_max_dram_size]: [0x800000000]
[ro.vendor.mtk_eccci_c2k]: [1]
[ro.vendor.mtk_emmc_support]: [1]
[ro.vendor.mtk_exchange_support]: [1]
[ro.vendor.mtk_external_sim_only_slots]: [0]
[ro.vendor.mtk_external_sim_support]: [1]
[ro.vendor.mtk_fd_support]: [1]
[ro.vendor.mtk_flv_playback_support]: [1]
[ro.vendor.mtk_gps_support]: [1]
[ro.vendor.mtk_hifiaudio_support]: [1]
[ro.vendor.mtk_log_hide_gps]: [0]
[ro.vendor.mtk_lte_support]: [1]
[ro.vendor.mtk_md1_support]: [25]
[ro.vendor.mtk_md_world_mode_support]: [1]
[ro.vendor.mtk_mobile_management]: [1]
[ro.vendor.mtk_modem_monitor_support]: [1]
[ro.vendor.mtk_nn_quant_preferred]: [1]
[ro.vendor.mtk_omacp_support]: [1]
[ro.vendor.mtk_pq_color_mode]: [1]
[ro.vendor.mtk_pq_support]: [2]
[ro.vendor.mtk_protocol1_rat_config]: [N/C/Lf/Lt/W/G]
[ro.vendor.mtk_ps1_rat]: [N/C/Lf/Lt/W/G]
[ro.vendor.mtk_ril_mode]: [c6m_1rild]
[ro.vendor.mtk_sim_card_onoff]: [3]
[ro.vendor.mtk_single_bin_modem_support]: [1]
[ro.vendor.mtk_slow_motion_support]: [1]
[ro.vendor.mtk_telephony_add_on_policy]: [0]
[ro.vendor.mtk_trustonic_tee_support]: [1]
[ro.vendor.mtk_video_hevc_enc_support]: [1]
[ro.vendor.mtk_wapi_support]: [1]
[ro.vendor.mtk_wappush_support]: [1]
[ro.vendor.mtk_wfd_support]: [1]
[ro.vendor.mtk_zsdhdr_support]: [1]
[ro.vendor.net.upload.mark.default]: [blocking]
[ro.vendor.num_md_protocol]: [2]
[ro.vendor.pref_scale_enable_cfg]: [1]
[ro.vendor.sim_me_lock_mode]: [3]
[ro.vendor.sys.current_rsc_path]: [/system/etc/rsc/default]
[ro.vendor.vivo.hardware.version]: [PD2069F_EXMA]
[ro.vendor.vivo.software.compat3app]: [1]
[ro.vendor.vivo.software.compat3app:is_support_zygote]: [1]
[ro.vendor.vivo.software.compat3app:vivo-support]: [1]
[ro.vendor.vivo.software.datatrafficmerged]: [1]
[ro.vendor.vivo.software.datatrafficmerged:is_support_zygote]: [1]
[ro.vendor.vivo.software.datatrafficmerged:vivo-support]: [1]
[ro.vendor.vivo.software.datatrafficratdivision]: [1]
[ro.vendor.vivo.software.datatrafficratdivision:is_support_zygote]: [1]
[ro.vendor.vivo.software.datatrafficratdivision:vivo-support]: [1]
[ro.vendor.vivo.software.datatrafficsubdivision]: [1]
[ro.vendor.vivo.software.datatrafficsubdivision:is_support_zygote]: [1]
[ro.vendor.vivo.software.datatrafficsubdivision:vivo-support]: [0]
[ro.vendor.vivo.software.doubleinstance]: [1]
[ro.vendor.vivo.software.doubleinstance:is_debug_enable]: [1]
[ro.vendor.vivo.software.doubleinstance:is_doubleinstance_enable]: [1]
[ro.vendor.vivo.software.doubleinstance:is_support_zygote]: [1]
[ro.vendor.vivo.software.doubleinstance:vivo-support]: [1]
[ro.vendor.vivo.software.doubleinstancestoragepath]: [1]
[ro.vendor.vivo.software.doubleinstancestoragepath:is_support_zygote]: [1]
[ro.vendor.vivo.software.doubleinstancestoragepath:vivo-support]: [1]
[ro.vendor.vivo.software.fixandroidbug]: [1]
[ro.vendor.vivo.software.fixandroidbug:is_support_zygote]: [1]
[ro.vendor.vivo.software.fixandroidbug:vivo-support]: [1]
[ro.vendor.vivo.software.globaltheme]: [1]
[ro.vendor.vivo.software.globaltheme:is_support_zygote]: [1]
[ro.vendor.vivo.software.globaltheme:vivo-support]: [1]
[ro.vendor.vivo.software.mediascan]: [1]
[ro.vendor.vivo.software.mediascan:is_support_zygote]: [1]
[ro.vendor.vivo.software.mediascan:vivo-support]: [1]
[ro.vendor.vivo.software.monster.font]: [1]
[ro.vendor.vivo.software.monster.font:is_support_zygote]: [1]
[ro.vendor.vivo.software.monster.font:vivo-support]: [1]
[ro.vendor.vivo.software.nightmode]: [1]
[ro.vendor.vivo.software.nightmode:is_support_zygote]: [1]
[ro.vendor.vivo.software.nightmode:vivo-support]: [1]
[ro.vendor.vivo.software.pem.alarm]: [1]
[ro.vendor.vivo.software.pem.alarm:is_support_zygote]: [1]
[ro.vendor.vivo.software.pem.alarm:vivo-support]: [1]
[ro.vendor.vivo.software.pem.ddc]: [1]
[ro.vendor.vivo.software.pem.ddc:is_support_zygote]: [1]
[ro.vendor.vivo.software.pem.ddc:vivo-support]: [1]
[ro.vendor.vivo.software.pem.frozen]: [1]
[ro.vendor.vivo.software.pem.frozen:is_support_zygote]: [1]
[ro.vendor.vivo.software.pem.frozen:vivo-support]: [1]
[ro.vendor.vivo.software.pem.systemstatus]: [1]
[ro.vendor.vivo.software.pem.systemstatus:is_support_zygote]: [1]
[ro.vendor.vivo.software.pem.systemstatus:vivo-support]: [1]
[ro.vendor.vnd.current_rsc_path]: [/vendor/etc/rsc/default]
[ro.vendor.wifi.sap.interface]: [ap0]
[ro.vgc.config.rootdir]: [/vgc/]
[ro.vgc.cust.name]: [NULL]
[ro.vgc.cust.version]: [1.0.0]
[ro.vgc.customer]: [NULL]
[ro.vgc.device.name]: [NULL_PD2069F_EXMA]
[ro.vgc.software.version]: [vgc_NULL_PD2069F_EXMA_1.0.0]
[ro.vgc.system.product.version]: [PD2069F_EX_A_3.10.4]
[ro.vivo.board.version]: [MA]
[ro.vivo.build.version.incremental]: [3.10.4]
[ro.vivo.build.version.sdk]: [1]
[ro.vivo.camera.watermark]: [vivo Y72]
[ro.vivo.cmcc.dm.name]: [com.vivo.devicereg]
[ro.vivo.cota.enable]: [1]
[ro.vivo.ctcc.dm.name]: [com.vivo.devicereg]
[ro.vivo.fist.os.version]: [2.1]
[ro.vivo.hardware.version]: [PD2069F_EXMA]
[ro.vivo.hardware_version]: [MP_0.1]
[ro.vivo.lcm.xhd]: [FHD_20x07_9]
[ro.vivo.lte.voice.type]: [CSFB]
[ro.vivo.net.entry]: [no]
[ro.vivo.oem.model]: [PD2069BF_EX]
[ro.vivo.oem.name]: [PD2069BF_EX_EEA_NULL_NULL]
[ro.vivo.oem.support]: [yes]
[ro.vivo.op.dm]: [6]
[ro.vivo.op.entry]: [no]
[ro.vivo.op.entry.version]: []
[ro.vivo.os.build.display.id]: [Funtouch OS 11.1 Global]
[ro.vivo.os.name]: [vos]
[ro.vivo.os.version]: [2.1]
[ro.vivo.ota.status]: [0]
[ro.vivo.product.model]: [PD2069F_EX]
[ro.vivo.product.overseas]: [yes]
[ro.vivo.product.platform]: [MTK6833]
[ro.vivo.product.release.model]: [2041]
[ro.vivo.product.release.name]: [Y72 5G]
[ro.vivo.product.res.series]: [VIVO1]
[ro.vivo.product.series]: [Y]
[ro.vivo.product.solution]: [MTK]
[ro.vivo.product.version]: [PD2069BF_EX_A_3.10.4]
[ro.vivo.recovery.last_action]: []
[ro.vivo.rom.style]: [vigour]
[ro.vivo.system.hardware.version]: [PD2069F_EXMA]
[ro.vivo.system.product.version]: [PD2069F_EX_A_3.10.4]
[ro.vivo.system.region.version]: [W30]
[ro.vivo.unicom.dm.name]: [com.mobiletools.systemhelper]
[ro.vivo.vgc.activate]: [true]
[ro.vivo.zramwb.default]: [0]
[ro.vndk.version]: [30]
[ro.wifi.channels]: []
[ro.zygote]: [zygote64_32]
[ro.zygote.preload.enable]: [0]
[security.perf_harden]: [1]
[selinux.restorecon_recursive]: [/data/misc_ce/0]
[service.bootanim.exit]: [1]
[service.sf.present_timestamp]: [1]
[setupwizard.feature.baseline_setupwizard_enabled]: [true]
[setupwizard.theme]: [glif_v3_light]
[sys.als.cali.ver]: [alsiqoo]
[sys.auth.inside_factory]: [0]
[sys.boot.reason]: [cold]
[sys.boot.reason.last]: [cold]
[sys.boot_completed]: [1]
[sys.bootstat.first_boot_completed]: [1]
[sys.castdisplay.plus.support]: [yes]
[sys.castdisplay.support]: [yes]
[sys.cota_vgc.action]: [default]
[sys.cota_vgc.mount]: [2]
[sys.emsvr.opt]: [0]
[sys.fbe_copy]: [2]
[sys.init.perf_lsm_hooks]: [1]
[sys.ipo.disable]: [1]
[sys.ipo.pwrdncap]: [2]
[sys.isolated_storage_snapshot]: [true]
[sys.oem_unlock_allowed]: [0]
[sys.rescue_boot_count]: [1]
[sys.retaildemo.enabled]: [0]
[sys.rms.is_supported]: [true]
[sys.rpmb.screen_id]: [0]
[sys.sar.dsi]: [5]
[sys.sps.enable]: [true]
[sys.sps.version]: [10]
[sys.sysctl.extra_free_kbytes]: [30476]
[sys.sysctl.tcp_def_init_rwnd]: [60]
[sys.system_server.start_count]: [1]
[sys.system_server.start_elapsed]: [8740]
[sys.system_server.start_uptime]: [8740]
[sys.usb.config]: [mtp,adb]
[sys.usb.configfs]: [1]
[sys.usb.controller]: [musb-hdrc]
[sys.usb.ffs.ready]: [1]
[sys.usb.mtp.device_type]: [3]
[sys.usb.state]: [mtp,adb]
[sys.use_memfd]: [false]
[sys.user.0.ce_available]: [true]
[sys.vivo.abs_strategy_is_disable]: [false]
[sys.vivo.bootcompleted]: [1]
[sys.vivo.cl_bt_logs_enable]: [true]
[sys.vivo.cl_bt_logs_trigger_disconnect_reasons_exclude]: [19,22]
[sys.vivo.cl_bt_logs_trigger_glitch_count_high]: [60]
[sys.vivo.cl_bt_logs_trigger_glitch_count_low]: [20]
[sys.vivo.cl_bt_logs_trigger_glitch_count_mid]: [40]
[sys.vivo.cl_bt_logs_trigger_glitch_rate_threshold_high]: [0.5]
[sys.vivo.cl_bt_logs_trigger_glitch_rate_threshold_low]: [0.1]
[sys.vivo.cl_bt_logs_trigger_glitch_rate_threshold_mid]: [0.3]
[sys.vivo.divider_bg_enable]: [true]
[sys.vivo.gw_vgt_list]: []
[sys.vivo.ipv4.dnstimeout]: []
[sys.vivo.ipv6.dnstimeout]: []
[telephony.active_modems.max_count]: [2]
[telephony.lteOnCdmaDevice]: [1]
[vendor.MB.ftrace.log]: [off]
[vendor.MB.prdebug]: [0]
[vendor.MB.prepare]: [0]
[vendor.MB.realpath]: [/data/log_temp/boot_1__normal/]
[vendor.MB.running]: [0]
[vendor.MB.sublog]: [0x0004DD81]
[vendor.bluetooth.a2dp_aac_vbr.enable]: [true]
[vendor.bluetooth.ldac.abr]: [true]
[vendor.camera.front_camera_main_otp_status]: [0]
[vendor.camera.fullsize.cameraId]: [0]
[vendor.camera.fullsize.extrapackagelist]: [com.finalwire.aida64]
[vendor.camera.fullsize.packagelist]: [com.antutu.ABenchMark,com.ludashi.benchmark,com.feisu.cpujkds,com.xsoftstudio.androtics]
[vendor.camera.rear_camera_macro_otp_status]: [0]
[vendor.camera.rear_camera_main_otp_status]: [0]
[vendor.camera.rear_camera_wide_otp_status]: [0]
[vendor.cdma.operator.sid]: [0]
[vendor.cdma.prl.version0]: [302]
[vendor.cdma.ril.uicc.mccmnc]: []
[vendor.cdma.ril.uicc.mccmnc.1]: []
[vendor.connsys.adie.chipid]: [0x6631]
[vendor.connsys.driver.ready]: [yes]
[vendor.connsys.formeta.ready]: [yes]
[vendor.debug.gps.support.l5]: [1]
[vendor.debug.pq.acaltm.dbg]: [0]
[vendor.debug.pq.adl.dbg]: [0]
[vendor.debug.pq.cz.isp.tuning]: [0]
[vendor.debug.pq.dre.dbg]: [0]
[vendor.debug.pq.dre.demowin.x]: [536805376]
[vendor.debug.pq.dre.isp.tuning]: [0]
[vendor.debug.pq.dredriver.blk]: [0]
[vendor.debug.pq.dredriver.dbg]: [0]
[vendor.debug.pq.dshp.en]: [2]
[vendor.debug.pq.hdr.dbg]: [0]
[vendor.debug.pq.hdrdriver.dbg]: [0]
[vendor.debug.pq.hfg.isp.tuning]: [0]
[vendor.debug.pq.level]: [0]
[vendor.debug.pq.shp.en]: [2]
[vendor.fingerprint.boot]: [sidefp_goodix_3636]
[vendor.fingerprint.init.error]: [GF_SUCCESS]
[vendor.gsm.external.sim.connected]: [0]
[vendor.gsm.external.sim.timeout]: [13,13]
[vendor.gsm.gcf.testmode]: [0]
[vendor.gsm.modem.vsim.capability]: [2,2]
[vendor.gsm.project.baseband]: [BBK_R0MP3_K6833V1_64(NLWCTG_CUSTOM)]
[vendor.gsm.ril.ct3g]: [0]
[vendor.gsm.ril.ct3g.2]: [0]
[vendor.gsm.ril.eboot]: [0]
[vendor.gsm.ril.fulluicctype]: []
[vendor.gsm.ril.fulluicctype.2]: []
[vendor.gsm.ril.uicc.mccmnc]: []
[vendor.gsm.ril.uicc.mccmnc.1]: []
[vendor.gsm.ril.uicctype]: []
[vendor.gsm.ril.uicctype.2]: []
[vendor.gsm.sim.extended.format1]: [0]
[vendor.gsm.sim.extended.format2]: [0]
[vendor.gsm.sim.retry.pin1]: []
[vendor.gsm.sim.retry.pin1.2]: []
[vendor.gsm.sim.retry.pin2]: []
[vendor.gsm.sim.retry.pin2.2]: []
[vendor.gsm.sim.retry.puk1]: []
[vendor.gsm.sim.retry.puk1.2]: []
[vendor.gsm.sim.retry.puk2]: []
[vendor.gsm.sim.retry.puk2.2]: []
[vendor.gsm.sim.slot.lock.card.valid]: [2]
[vendor.gsm.sim.slot.lock.card.valid.2]: [2]
[vendor.gsm.sim.slot.lock.policy]: [3]
[vendor.gsm.sim.slot.lock.service.capability]: [4]
[vendor.gsm.sim.slot.lock.service.capability.2]: [4]
[vendor.gsm.sim.slot.lock.state]: [0]
[vendor.ims.eims.pdn.info]: []
[vendor.mtk.atci.boot_completed]: [1]
[vendor.mtk.camera.app.fd.video]: [1]
[vendor.mtk.md1.status]: [ready]
[vendor.mtk.nvram.ready]: [1]
[vendor.net.ims.ipsec.version]: [2.0]
[vendor.ril.active.md]: [25]
[vendor.ril.apc.support]: [1]
[vendor.ril.call.emci_support]: [1]
[vendor.ril.cdma.3g.dualact]: [1]
[vendor.ril.cdma.card.type.1]: [255]
[vendor.ril.cdma.card.type.2]: [255]
[vendor.ril.certificate]: [0]
[vendor.ril.data.legacy_allow_mode]: [-1]
[vendor.ril.data.prefer_data_slot]: [0]
[vendor.ril.data.preferred_data_mode]: [1]
[vendor.ril.data.ssc.mode]: [3]
[vendor.ril.disable.eboot]: [0]
[vendor.ril.ecc.service.category.list]: []
[vendor.ril.ecc.service.category.list.1]: []
[vendor.ril.enablecapability]: [0]
[vendor.ril.fd.mode]: [1]
[vendor.ril.ipo.radiooff]: [0]
[vendor.ril.md_status_from_ccci]: [ready]
[vendor.ril.mtk]: [1]
[vendor.ril.mux.ee.md1]: [0]
[vendor.ril.mux.report.case]: [0]
[vendor.ril.mux.start]: [0]
[vendor.ril.muxreport.run]: [0]
[vendor.ril.nw.signalstrength.lte.1]: [2147483647,214748364]
[vendor.ril.nw.signalstrength.lte.2]: [2147483647,214748364]
[vendor.ril.nw.worldmode.activemode]: [1]
[vendor.ril.nw.worldmode.keep_3g_mode]: [0]
[vendor.ril.sim.onoff.support]: [1]
[vendor.ril.sim.uicc.applications.enable.state]: [0]
[vendor.ril.sim.uicc.applications.enable.state.2]: [0]
[vendor.ril.simswitch.no_reset_support]: [1]
[vendor.ril.simswitch.tpluswsupport]: [1]
[vendor.ril.special.ecclist]: []
[vendor.ril.special.ecclist1]: []
[vendor.service.nvram_init]: [Ready]
[vendor.vivoconfigstore.ready]: [true]
[vold.cryptfs.savior_code]: []
[vold.decrypt.app.move.internal]: [0]
[vold.decrypt.primary.emulate]: [1]
[vold.decrypt.sd_card_support]: [1]
[vold.has_adoptable]: [0]
[vold.has_quota]: [1]
[vold.has_reserved]: [1]
[vold.post_fs_data_done]: [1]
[wifi.concurrent.interface]: [ap0]
[wifi.direct.interface]: [p2p0]
[wifi.interface]: [wlan0]
